699.34	3.818935	0.002275411
700.93	3.815502	0.001908899
702.52	3.812106	0.001575375
704.11	3.808747	0.001274585
705.69	3.805427	0.001006309
707.28	3.802146	0.0007702728
708.87	3.798905	0.0005662384
710.46	3.795706	0.0003939615
712.04	3.792551	0.0002531856
713.63	3.78944	0.0001436604
715.22	3.786377	6.513486e-005
716.81	3.783366	1.735808e-005
718.39	3.780412	7.443841e-008
719.98	3.77753	0
721.57	3.774708	0
723.15	3.771935	0
724.74	3.769209	0
726.33	3.766526	0
727.92	3.763884	0
729.5	3.76128	0
731.09	3.758713	0
732.68	3.756182	0
734.26	3.753684	0
735.85	3.75122	0
737.44	3.748788	0
739.02	3.746386	0
740.61	3.744015	0
742.19	3.741673	0
743.78	3.739359	0
745.37	3.737073	0
746.95	3.734813	0
748.54	3.73258	0
750.13	3.730373	0
751.71	3.728191	0
753.3	3.726033	0
754.88	3.7239	0
756.47	3.721789	0
758.05	3.719702	0
759.64	3.717637	0
761.23	3.715595	0
762.81	3.713574	0
764.4	3.711574	0
765.98	3.709595	0
767.57	3.707636	0
769.15	3.705698	0
770.74	3.703779	0
772.32	3.70188	0
773.91	3.699999	0
775.49	3.698137	0
777.08	3.696294	0
778.66	3.694468	0
780.25	3.69266	0
781.83	3.69087	0
783.41	3.689097	0
785	3.687341	0
786.58	3.685601	0
788.17	3.683878	0
789.75	3.682171	0
791.34	3.680479	0
792.92	3.678803	0
794.5	3.677143	0
796.09	3.675498	0
797.67	3.673868	0
799.26	3.672252	0
800.84	3.670651	0
802.42	3.669064	0
804.01	3.667491	0
805.59	3.665932	0
807.17	3.664387	0
808.76	3.662855	0
810.34	3.661337	0
811.92	3.659831	0
813.5	3.658339	0
815.09	3.656859	0
816.67	3.655392	0
818.25	3.653938	0
819.84	3.652495	0
821.42	3.651065	0
823	3.649647	0
824.58	3.64824	0
826.17	3.646845	0
827.75	3.645462	0
829.33	3.644089	0
830.91	3.642729	0
832.49	3.641379	0
834.08	3.64004	0
835.66	3.638712	0
837.24	3.637394	0
838.82	3.636087	0
840.4	3.63479	0
841.98	3.633504	0
843.57	3.632228	0
845.15	3.630962	0
846.73	3.629705	0
848.31	3.628459	0
849.89	3.627222	0
851.47	3.625995	0
853.05	3.624777	0
854.63	3.623568	0
856.21	3.622369	0
857.79	3.621179	0
859.37	3.619998	0
860.96	3.618826	0
862.54	3.617662	0
864.12	3.616507	0
865.7	3.615361	0
867.28	3.614224	0
868.86	3.613095	0
870.44	3.611974	0
872.02	3.610861	0
873.6	3.609757	0
875.17	3.608661	0
876.75	3.607572	0
878.33	3.606492	0
879.91	3.605419	0
881.49	3.604354	0
883.07	3.603297	0
884.65	3.602247	0
886.23	3.601205	0
887.81	3.60017	0
889.39	3.599142	0
890.97	3.598122	0
892.54	3.597109	0
894.12	3.596103	0
895.7	3.595104	0
897.28	3.594112	0
898.86	3.593127	0
900.43	3.592149	0
902.01	3.591177	0
903.59	3.590212	0
905.17	3.589254	0
906.75	3.588302	0
908.32	3.587357	0
909.9	3.586418	0
911.48	3.585485	0
913.06	3.584559	0
914.63	3.583639	0
916.21	3.582725	0
917.79	3.581818	0
919.36	3.580916	0
920.94	3.58002	0
922.52	3.579131	0
924.09	3.578247	0
925.67	3.577369	0
927.25	3.576497	0
928.82	3.57563	0
930.4	3.574769	0
931.97	3.573914	0
933.55	3.573064	0
935.13	3.57222	0
936.7	3.571381	0
938.28	3.570548	0
939.85	3.56972	0
941.43	3.568897	0
943	3.568079	0
944.58	3.567267	0
946.15	3.56646	0
947.73	3.565658	0
949.3	3.564861	0
950.88	3.564069	0
952.45	3.563282	0
954.03	3.5625	0
955.6	3.561723	0
957.17	3.56095	0
958.75	3.560183	0
960.32	3.55942	0
961.9	3.558662	0
963.47	3.557909	0
965.04	3.55716	0
966.62	3.556416	0
968.19	3.555676	0
969.76	3.554941	0
971.34	3.55421	0
972.91	3.553484	0
974.48	3.552762	0
976.06	3.552044	0
977.63	3.551331	0
