300	1.557	0
310	1.553	0
320	1.549	0
330	1.546	0
340	1.543	0
350	1.54	0
360	1.538	0
370	1.536	0
380	1.534	0
390	1.532	0
400	1.53	0
410	1.529	0
420	1.527	0
430	1.526	0
440	1.525	0
450	1.524	0
460	1.523	0
470	1.522	0
480	1.521	0
490	1.52	0
500	1.519	0
510	1.518	0
520	1.518	0
530	1.517	0
540	1.516	0
550	1.516	0
560	1.515	0
570	1.515	0
580	1.514	0
590	1.514	0
600	1.513	0
610	1.513	0
620	1.512	0
630	1.512	0
640	1.512	0
650	1.511	0
660	1.511	0
670	1.511	0
680	1.51	0
690	1.51	0
700	1.51	0
710	1.51	0
720	1.509	0
730	1.509	0
740	1.509	0
750	1.509	0
760	1.508	0
770	1.508	0
780	1.508	0
790	1.508	0
800	1.508	0
810	1.507	0
820	1.507	0
830	1.507	0
840	1.507	0
850	1.507	0
860	1.507	0
870	1.507	0
880	1.506	0
890	1.506	0
900	1.506	0
910	1.506	0
920	1.506	0
930	1.506	0
940	1.506	0
950	1.506	0
960	1.506	0
970	1.505	0
980	1.505	0
990	1.505	0
1000	1.505	0
1010	1.505	0
1020	1.505	0
1030	1.505	0
1040	1.505	0
1050	1.505	0
1060	1.505	0
1070	1.505	0
1080	1.504	0
1090	1.504	0
1100	1.504	0
1110	1.504	0
1120	1.504	0
1130	1.504	0
1140	1.504	0
1150	1.504	0
1160	1.504	0
1170	1.504	0
1180	1.504	0
1190	1.504	0
1200	1.504	0
1210	1.504	0
1220	1.504	0
1230	1.504	0
1240	1.504	0
1250	1.504	0
1260	1.503	0
1270	1.503	0
1280	1.503	0
1290	1.503	0
1300	1.503	0
1310	1.503	0
1320	1.503	0
1330	1.503	0
1340	1.503	0
1350	1.503	0
1360	1.503	0
1370	1.503	0
1380	1.503	0
1390	1.503	0
1400	1.503	0
1410	1.503	0
1420	1.503	0
1430	1.503	0
1440	1.503	0
1450	1.503	0
1460	1.503	0
1470	1.503	0
1480	1.503	0
1490	1.503	0
1500	1.503	0
1510	1.503	0
1520	1.503	0
1530	1.503	0
1540	1.503	0
1550	1.503	0
1560	1.502	0
1570	1.502	0
1580	1.502	0
1590	1.502	0
1600	1.502	0
1610	1.502	0
1620	1.502	0
1630	1.502	0
1640	1.502	0
1650	1.502	0
1660	1.502	0
1670	1.502	0
1680	1.502	0
1690	1.502	0
