340	0.0000	1.0000
345	0.0000	1.0000
350	0.0000	1.0000
355	0.0000	1.0000
360	0.0000	1.0000
365	0.0000	1.0000
370	0.0000	1.0000
375	0.0000	1.0000
380	0.0000	1.0000
385	0.0000	1.0000
390	0.0000	1.0000
395	0.0000	1.0000
400	0.0641	1.0000
405	0.0650	1.0000
410	0.0654	1.0000
415	0.0652	1.0000
420	0.0645	1.0000
425	0.0629	1.0000
430	0.0605	1.0000
435	0.0581	1.0000
440	0.0562	1.0000
445	0.0551	1.0000
450	0.0543	1.0000
455	0.0539	1.0000
460	0.0537	1.0000
465	0.0538	1.0000
470	0.0541	1.0000
475	0.0547	1.0000
480	0.0559	1.0000
485	0.0578	1.0000
490	0.0603	1.0000
495	0.0629	1.0000
500	0.0651	1.0000
505	0.0667	1.0000
510	0.0680	1.0000
515	0.0691	1.0000
520	0.0705	1.0000
525	0.0720	1.0000
530	0.0736	1.0000
535	0.0753	1.0000
540	0.0772	1.0000
545	0.0791	1.0000
550	0.0809	1.0000
555	0.0833	1.0000
560	0.0870	1.0000
565	0.0924	1.0000
570	0.0990	1.0000
575	0.1061	1.0000
580	0.1128	1.0000
585	0.1190	1.0000
590	0.1251	1.0000
595	0.1308	1.0000
600	0.1360	1.0000
605	0.1403	1.0000
610	0.1439	1.0000
615	0.1473	1.0000
620	0.1511	1.0000
625	0.1550	1.0000
630	0.1590	1.0000
635	0.1634	1.0000
640	0.1688	1.0000
645	0.1753	1.0000
650	0.1828	1.0000
655	0.1909	1.0000
660	0.1996	1.0000
665	0.2088	1.0000
670	0.2187	1.0000
675	0.2291	1.0000
680	0.2397	1.0000
685	0.2505	1.0000
690	0.2618	1.0000
695	0.2733	1.0000
700	0.2852	1.0000
705	0.0000	1.0000
710	0.0000	1.0000
715	0.0000	1.0000
720	0.0000	1.0000
725	0.0000	1.0000
730	0.0000	1.0000
735	0.0000	1.0000
740	0.0000	1.0000
745	0.0000	1.0000
750	0.0000	1.0000
755	0.0000	1.0000
760	0.0000	1.0000
765	0.0000	1.0000
770	0.0000	1.0000
775	0.0000	1.0000
780	0.0000	1.0000
785	0.0000	1.0000
790	0.0000	1.0000
795	0.0000	1.0000
800	0.0000	1.0000
805	0.0000	1.0000
810	0.0000	1.0000
815	0.0000	1.0000
820	0.0000	1.0000
825	0.0000	1.0000
830	0.0000	1.0000
